Time,Voltage,Current,Power,State
440.0,0.86,225.45,180,NORMAL
441.0,0.88,187.67,186,NORMAL
443.0,0.87,209.17,176,NORMAL
444.0,0.88,206.71,108,NORMAL
445.0,0.87,165.46,174,NORMAL
446.0,0.87,229.34,62,NORMAL
447.0,0.87,170.37,170,NORMAL
448.0,0.87,204.81,194,NORMAL
449.0,0.88,204.02,184,NORMAL
450.0,0.88,218.23,204,NORMAL
451.0,0.87,193.25,176,NORMAL
452.0,0.87,225.94,200,NORMAL
453.0,0.88,207.22,200,NORMAL
454.0,0.87,173.87,206,NORMAL
455.0,0.88,215.89,186,NORMAL
456.0,0.88,190.78,200,NORMAL
457.0,0.87,197.57,240,NORMAL
458.0,0.88,178.39,184,NORMAL
460.0,0.87,191.27,222,NORMAL
461.0,0.88,189.97,180,NORMAL
462.0,0.88,226.42,52,NORMAL
463.0,0.87,196.35,174,NORMAL
464.0,0.87,198.81,168,NORMAL
465.0,0.87,190.25,174,NORMAL
466.0,0.88,185.65,190,NORMAL
467.0,0.88,197.27,176,NORMAL
468.0,0.87,198.68,196,NORMAL
469.0,0.88,199.69,220,NORMAL
470.0,0.88,181.26,206,NORMAL
471.0,0.88,190.2,266,NORMAL
472.0,0.87,221.53,174,NORMAL
473.0,0.88,226.54,58,NORMAL
474.0,0.88,220.21,170,NORMAL
475.0,0.87,210.47,82,NORMAL
477.0,0.87,179.09,174,NORMAL
478.0,0.88,190.57,206,NORMAL
479.0,0.87,185.7,176,NORMAL
480.0,0.87,223.45,204,NORMAL
481.0,0.87,177.2,206,NORMAL
482.0,0.88,204.02,196,NORMAL
483.0,0.88,229.25,114,NORMAL
484.0,0.88,189.88,174,NORMAL
485.0,0.88,187.54,206,NORMAL
486.0,0.87,178.82,186,NORMAL
487.0,0.88,217.38,194,NORMAL
488.0,0.88,180.89,154,NORMAL
489.0,0.87,199.78,176,NORMAL
490.0,0.87,173.75,190,NORMAL
491.0,0.87,183.48,196,NORMAL
492.0,0.88,208.97,190,NORMAL
493.0,0.88,229.69,98,NORMAL
495.0,0.86,188.92,174,NORMAL
496.0,0.87,180.37,204,NORMAL
497.0,0.87,177.62,174,NORMAL
498.0,0.88,196.26,196,NORMAL
499.0,0.88,200.37,194,NORMAL
500.0,0.86,196.15,186,NORMAL
501.0,0.88,220.88,190,NORMAL
502.0,0.88,197.34,190,NORMAL
503.0,0.87,222.64,196,NORMAL
504.0,0.87,172.1,196,NORMAL
505.0,0.87,207.69,186,NORMAL
506.0,0.87,225.0,200,NORMAL
507.0,0.87,175.13,184,NORMAL
508.0,0.87,214.71,206,NORMAL
509.0,0.88,174.34,236,NORMAL
510.0,0.87,169.29,200,NORMAL
512.0,0.88,225.38,200,NORMAL
513.0,0.88,178.7,212,NORMAL
514.0,0.88,197.35,230,NORMAL
515.0,0.88,218.16,176,NORMAL
516.0,0.88,218.23,76,NORMAL
517.0,0.87,191.98,176,NORMAL
518.0,0.87,181.07,180,NORMAL
519.0,0.87,178.25,174,NORMAL
520.0,0.88,191.3,196,NORMAL
521.0,0.88,202.6,174,NORMAL
522.0,0.88,194.36,148,NORMAL
523.0,0.87,187.33,174,NORMAL
524.0,0.88,195.64,92,NORMAL
525.0,0.88,209.74,176,NORMAL
526.0,0.87,183.1,222,NORMAL
527.0,0.88,218.92,174,NORMAL
528.0,0.87,226.01,150,NORMAL
530.0,0.87,183.07,176,NORMAL
531.0,0.88,225.15,148,NORMAL
532.0,0.87,179.56,174,NORMAL
533.0,0.88,195.48,204,NORMAL
534.0,0.86,369.35,348,NORMAL
535.0,0.86,432.66,370,NORMAL
536.0,0.87,351.89,314,NORMAL
537.0,0.86,368.75,328,NORMAL
538.0,0.87,422.62,370,NORMAL
539.0,0.86,187.7,370,NORMAL
540.0,0.86,424.7,368,NORMAL
541.0,0.86,408.31,112,NORMAL
542.0,0.86,141.07,92,NORMAL
543.0,0.86,415.45,344,NORMAL
544.0,0.88,427.5,386,NORMAL
545.0,0.86,388.06,348,NORMAL
547.0,0.86,377.56,322,NORMAL
548.0,0.86,401.83,312,NORMAL
549.0,0.86,404.54,328,NORMAL
550.0,0.87,421.42,368,NORMAL
551.0,0.86,354.89,314,NORMAL
552.0,0.86,116.32,360,NORMAL
553.0,0.86,330.36,276,NORMAL
554.0,0.86,341.33,334,NORMAL
555.0,0.88,297.58,14,NORMAL
556.0,0.86,396.44,292,NORMAL
557.0,0.87,420.8,370,NORMAL
558.0,0.89,96.79,68,NORMAL
559.0,0.88,364.0,10,NORMAL
560.0,0.86,367.02,350,NORMAL
561.0,0.87,334.16,288,NORMAL
562.0,0.86,363.66,288,NORMAL
564.0,0.86,431.79,220,NORMAL
565.0,0.86,411.47,368,NORMAL
566.0,0.86,427.53,376,NORMAL
567.0,0.87,347.44,292,NORMAL
568.0,0.86,371.07,294,NORMAL
569.0,0.86,362.7,350,NORMAL
570.0,0.86,373.9,30,NORMAL
571.0,0.86,361.6,304,NORMAL
572.0,0.88,102.92,96,NORMAL
573.0,0.86,384.22,294,NORMAL
574.0,0.87,329.06,282,NORMAL
575.0,0.87,317.13,286,NORMAL
576.0,0.87,248.7,176,NORMAL
582.0,0.86,103.47,88,NORMAL
583.0,0.88,102.7,104,NORMAL
585.0,0.87,110.97,86,NORMAL
586.0,0.87,108.96,66,NORMAL
587.0,0.87,109.22,140,NORMAL
588.0,0.87,111.15,122,NORMAL
589.0,0.87,110.82,56,NORMAL
590.0,0.87,107.24,86,NORMAL
591.0,0.87,133.28,98,NORMAL
592.0,0.88,117.37,150,NORMAL
593.0,0.87,137.77,88,NORMAL
594.0,0.87,116.88,140,NORMAL
595.0,0.87,125.88,108,NORMAL
596.0,0.87,106.27,52,NORMAL
597.0,0.88,141.53,98,NORMAL
601.0,0.88,114.26,82,NORMAL
602.0,0.87,114.53,86,NORMAL
604.0,0.87,118.88,92,NORMAL
605.0,0.87,121.79,98,NORMAL
606.0,0.88,137.47,96,NORMAL
608.0,0.88,106.52,88,NORMAL
609.0,0.88,123.49,46,NORMAL
610.0,0.86,121.63,104,NORMAL
611.0,0.88,118.76,92,NORMAL
612.0,0.87,135.02,92,NORMAL
619.0,0.87,134.45,88,NORMAL
620.0,0.88,124.62,92,NORMAL
622.0,0.88,116.9,86,NORMAL
623.0,0.87,109.62,86,NORMAL
10.0,0.87,162.84,46,CAVITATION
11.0,0.87,166.47,144,CAVITATION
12.0,0.9,110.95,124,CAVITATION
13.0,0.87,148.54,180,CAVITATION
14.0,0.88,158.8,88,CAVITATION
15.0,0.9,153.02,124,CAVITATION
16.0,0.87,157.03,160,CAVITATION
17.0,0.87,148.27,150,CAVITATION
18.0,0.87,140.34,154,CAVITATION
19.0,0.88,162.92,160,CAVITATION
20.0,0.88,112.02,150,CAVITATION
21.0,0.88,143.28,174,CAVITATION
22.0,0.88,155.97,168,CAVITATION
23.0,0.88,143.57,122,CAVITATION
25.0,0.88,170.49,40,CAVITATION
26.0,0.86,151.0,158,CAVITATION
27.0,0.88,129.17,180,CAVITATION
28.0,0.88,157.83,134,CAVITATION
29.0,0.88,105.51,186,CAVITATION
30.0,0.87,168.23,164,CAVITATION
31.0,0.88,124.1,132,CAVITATION
32.0,0.88,165.64,62,CAVITATION
33.0,0.88,143.65,144,CAVITATION
34.0,0.87,155.25,140,CAVITATION
35.0,0.88,152.18,148,CAVITATION
36.0,0.88,134.23,212,CAVITATION
37.0,0.87,161.06,164,CAVITATION
38.0,0.88,142.09,200,CAVITATION
39.0,0.87,164.22,140,CAVITATION
40.0,0.88,138.18,216,CAVITATION
41.0,0.88,137.81,132,CAVITATION
43.0,0.87,156.88,150,CAVITATION
44.0,0.88,140.36,138,CAVITATION
45.0,0.88,150.18,148,CAVITATION
46.0,0.88,132.26,124,CAVITATION
47.0,0.88,158.73,168,CAVITATION
48.0,0.88,143.78,86,CAVITATION
49.0,0.88,150.0,124,CAVITATION
50.0,0.87,133.26,128,CAVITATION
51.0,0.88,163.74,164,CAVITATION
52.0,0.88,106.89,150,CAVITATION
53.0,0.88,161.09,72,CAVITATION
54.0,0.87,138.57,160,CAVITATION
55.0,0.88,114.23,210,CAVITATION
56.0,0.88,150.96,148,CAVITATION
57.0,0.87,137.95,122,CAVITATION
58.0,0.88,160.64,164,CAVITATION
60.0,0.87,130.79,138,CAVITATION
61.0,0.88,157.35,66,CAVITATION
62.0,0.87,112.92,124,CAVITATION
63.0,0.88,165.12,104,CAVITATION
64.0,0.88,125.03,132,CAVITATION
65.0,0.87,157.17,134,CAVITATION
66.0,0.88,126.22,124,CAVITATION
67.0,0.88,163.79,82,CAVITATION
68.0,0.88,155.32,122,CAVITATION
69.0,0.87,161.17,98,CAVITATION
70.0,0.88,142.06,158,CAVITATION
71.0,0.88,153.21,62,CAVITATION
72.0,0.88,153.48,134,CAVITATION
73.0,0.88,164.68,36,CAVITATION
74.0,0.87,154.77,122,CAVITATION
75.0,0.88,161.6,144,CAVITATION
77.0,0.88,139.34,124,CAVITATION
78.0,0.87,156.46,128,CAVITATION
79.0,0.88,160.93,138,CAVITATION
80.0,0.89,141.79,124,CAVITATION
81.0,0.87,153.41,154,CAVITATION
82.0,0.88,146.85,138,CAVITATION
83.0,0.88,154.2,148,CAVITATION
84.0,0.87,137.81,186,CAVITATION
85.0,0.88,163.75,134,CAVITATION
86.0,0.88,120.47,220,CAVITATION
87.0,0.88,157.76,122,CAVITATION
88.0,0.87,157.08,232,CAVITATION
89.0,0.88,140.46,124,CAVITATION
90.0,0.88,152.01,164,CAVITATION
91.0,0.88,146.3,122,CAVITATION
92.0,0.88,162.13,58,CAVITATION
93.0,0.88,151.95,160,CAVITATION
95.0,0.88,154.66,122,CAVITATION
96.0,0.88,149.41,210,CAVITATION
97.0,0.88,139.27,154,CAVITATION
98.0,0.88,124.8,220,CAVITATION
99.0,0.88,154.2,140,CAVITATION
100.0,0.87,162.24,16,CAVITATION
101.0,0.88,140.77,128,CAVITATION
102.0,0.88,166.96,114,CAVITATION
103.0,0.87,138.95,122,CAVITATION
4.0,0.88,164.87,22,CAVITATION
105.0,0.87,158.74,122,CAVITATION
106.0,0.88,164.16,92,CAVITATION
107.0,0.87,156.34,128,CAVITATION
108.0,0.88,156.0,16,CAVITATION
109.0,0.88,150.08,164,CAVITATION
110.0,0.87,153.4,140,CAVITATION
112.0,0.88,159.51,226,CAVITATION
113.0,0.88,165.49,168,CAVITATION
114.0,0.88,120.23,170,CAVITATION
115.0,0.86,150.98,144,CAVITATION
116.0,0.88,129.48,168,CAVITATION
117.0,0.88,152.68,164,CAVITATION
118.0,0.88,157.21,140,CAVITATION
119.0,0.88,164.89,26,CAVITATION
120.0,0.88,164.95,168,CAVITATION
121.0,0.87,151.36,124,CAVITATION
122.0,0.87,140.48,122,CAVITATION
123.0,0.88,133.89,210,CAVITATION
124.0,0.88,155.11,144,CAVITATION
125.0,0.88,141.31,122,CAVITATION
126.0,0.88,149.91,174,CAVITATION
127.0,0.88,162.72,52,CAVITATION
128.0,0.88,153.22,154,CAVITATION
130.0,0.87,137.79,122,CAVITATION
131.0,0.88,165.75,30,CAVITATION
132.0,0.88,156.02,134,CAVITATION
133.0,0.88,138.06,148,CAVITATION
134.0,0.88,162.41,4,CAVITATION
135.0,0.88,143.03,138,CAVITATION
136.0,0.88,117.16,158,CAVITATION
137.0,0.87,163.21,26,CAVITATION
138.0,0.88,157.89,158,CAVITATION
139.0,0.87,187.21,124,CAVITATION
140.0,0.88,150.93,160,CAVITATION
141.0,0.88,139.88,150,CAVITATION
142.0,0.87,164.05,30,CAVITATION
143.0,0.88,109.21,196,CAVITATION
144.0,0.87,140.11,134,CAVITATION
145.0,0.88,147.97,148,CAVITATION
147.0,0.88,162.66,150,CAVITATION
148.0,0.88,152.03,148,CAVITATION
149.0,0.89,163.94,154,CAVITATION
150.0,0.86,136.66,164,CAVITATION
151.0,0.88,146.98,122,CAVITATION
152.0,0.89,153.56,150,CAVITATION
153.0,0.86,148.06,122,CAVITATION
154.0,0.88,136.01,176,CAVITATION
155.0,0.87,124.2,148,CAVITATION
156.0,0.85,150.18,212,CAVITATION
157.0,0.88,163.2,144,CAVITATION
158.0,0.86,162.75,148,CAVITATION
159.0,0.86,137.82,124,CAVITATION
160.0,0.89,143.25,128,CAVITATION
161.0,0.87,151.65,122,CAVITATION
162.0,0.86,133.03,122,CAVITATION
164.0,0.89,122.76,168,CAVITATION
165.0,0.88,133.39,176,CAVITATION
166.0,0.87,140.55,128,CAVITATION
167.0,0.89,138.13,160,CAVITATION
168.0,0.88,135.42,184,CAVITATION
169.0,0.85,164.47,138,CAVITATION
170.0,0.89,156.61,118,CAVITATION
171.0,0.88,156.81,148,CAVITATION
172.0,0.86,155.93,150,CAVITATION
173.0,0.88,153.21,144,CAVITATION
174.0,0.88,172.19,128,CAVITATION
175.0,0.86,128.11,150,CAVITATION
176.0,0.88,161.21,62,CAVITATION
177.0,0.88,158.03,168,CAVITATION
178.0,0.86,165.0,138,CAVITATION
179.0,0.88,148.41,122,CAVITATION
180.0,0.88,142.57,122,CAVITATION
182.0,0.87,134.26,148,CAVITATION
183.0,0.87,157.25,158,CAVITATION
184.0,0.89,156.34,148,CAVITATION
185.0,0.87,123.99,132,CAVITATION
186.0,0.87,132.71,180,CAVITATION
187.0,0.88,159.65,232,CAVITATION
188.0,0.87,161.49,164,CAVITATION
189.0,0.88,154.23,122,CAVITATION
190.0,0.88,120.94,148,CAVITATION
191.0,0.86,141.87,206,CAVITATION
192.0,0.88,137.18,148,CAVITATION
193.0,0.9,126.42,128,CAVITATION
194.0,0.86,134.34,144,CAVITATION
195.0,0.88,163.71,138,CAVITATION
196.0,0.88,142.63,180,CAVITATION
197.0,0.86,156.75,140,CAVITATION
199.0,0.88,116.67,128,CAVITATION
200.0,0.88,158.31,154,CAVITATION
201.0,0.86,144.37,118,CAVITATION
202.0,0.87,137.24,134,CAVITATION
203.0,0.89,147.81,150,CAVITATION
204.0,0.87,110.82,150,CAVITATION
205.0,0.86,156.92,160,CAVITATION
206.0,0.89,150.58,124,CAVITATION
7.0,0.89,164.03,108,CAVITATION
208.0,0.86,132.16,122,CAVITATION
209.0,0.86,138.37,154,CAVITATION
210.0,0.88,128.63,184,CAVITATION
211.0,0.89,162.56,138,CAVITATION
212.0,0.86,157.25,216,CAVITATION
213.0,0.87,146.84,134,CAVITATION
214.0,0.89,140.38,160,CAVITATION
215.0,0.87,167.47,150,CAVITATION
217.0,0.86,117.24,180,CAVITATION
218.0,0.88,148.23,122,CAVITATION
219.0,0.88,156.57,160,CAVITATION
220.0,0.87,140.74,186,CAVITATION
221.0,0.86,156.38,124,CAVITATION
222.0,0.89,165.39,140,CAVITATION
223.0,0.88,163.98,132,CAVITATION
224.0,0.86,162.9,134,CAVITATION
225.0,0.87,161.92,154,CAVITATION
226.0,0.87,147.65,164,CAVITATION
227.0,0.87,160.93,122,CAVITATION
228.0,0.88,152.9,118,CAVITATION
229.0,0.87,159.15,150,CAVITATION
230.0,0.88,158.63,124,CAVITATION
231.0,0.88,159.39,144,CAVITATION
232.0,0.87,151.66,20,CAVITATION
234.0,0.86,157.4,124,CAVITATION
235.0,0.88,164.19,138,CAVITATION
236.0,0.88,151.44,138,CAVITATION
237.0,0.87,158.35,148,CAVITATION
238.0,0.87,163.37,26,CAVITATION
239.0,0.88,123.38,128,CAVITATION
240.0,0.89,135.27,140,CAVITATION
241.0,0.89,153.03,164,CAVITATION
242.0,0.86,123.89,186,CAVITATION
243.0,0.87,157.0,104,CAVITATION
244.0,0.89,149.62,210,CAVITATION
245.0,0.9,137.05,154,CAVITATION
246.0,0.87,127.7,32,CAVITATION
247.0,0.85,151.96,148,CAVITATION
248.0,0.87,144.49,112,CAVITATION
249.0,0.89,134.78,222,CAVITATION
251.0,0.88,153.62,148,CAVITATION
252.0,0.89,166.53,50,CAVITATION
253.0,0.88,129.28,160,CAVITATION
254.0,0.86,158.13,92,CAVITATION
255.0,0.84,100.66,140,CAVITATION
256.0,0.85,146.81,132,CAVITATION
257.0,0.87,164.42,114,CAVITATION
258.0,0.87,156.27,134,CAVITATION
259.0,0.88,123.37,200,CAVITATION
260.0,0.89,153.49,168,CAVITATION
261.0,0.88,135.76,124,CAVITATION
262.0,0.9,158.73,148,CAVITATION
263.0,0.9,131.67,200,CAVITATION
264.0,0.87,161.29,168,CAVITATION
265.0,0.88,160.24,66,CAVITATION
266.0,0.86,161.02,128,CAVITATION
267.0,0.86,164.45,68,CAVITATION
269.0,0.86,151.15,122,CAVITATION
270.0,0.86,164.22,78,CAVITATION
271.0,0.86,122.53,150,CAVITATION
272.0,0.85,157.44,138,CAVITATION
273.0,0.86,129.85,222,CAVITATION
274.0,0.87,171.92,118,CAVITATION
275.0,0.88,141.79,194,CAVITATION
276.0,0.88,160.09,140,CAVITATION
277.0,0.88,121.51,174,CAVITATION
278.0,0.89,152.69,160,CAVITATION
279.0,0.89,155.6,170,CAVITATION
280.0,0.89,133.61,140,CAVITATION
281.0,0.9,168.25,114,CAVITATION
282.0,0.9,133.65,134,CAVITATION
283.0,0.9,162.29,148,CAVITATION
284.0,0.89,118.95,138,CAVITATION
286.0,0.88,155.99,144,CAVITATION
287.0,0.87,116.18,154,CAVITATION
288.0,0.87,172.56,128,CAVITATION
289.0,0.86,155.45,102,CAVITATION
290.0,0.86,166.81,118,CAVITATION
291.0,0.86,164.74,4,CAVITATION
292.0,0.85,145.77,124,CAVITATION
293.0,0.85,156.83,164,CAVITATION
294.0,0.86,139.55,128,CAVITATION
295.0,0.86,152.27,124,CAVITATION
296.0,0.86,140.37,184,CAVITATION
297.0,0.87,145.19,134,CAVITATION
298.0,0.88,167.8,40,CAVITATION
299.0,0.88,137.37,124,CAVITATION
300.0,0.89,157.05,150,CAVITATION
301.0,0.89,143.85,186,CAVITATION
302.0,0.88,131.6,124,CAVITATION
304.0,0.88,152.85,164,CAVITATION
305.0,0.9,133.17,164,CAVITATION
306.0,0.88,147.91,122,CAVITATION
307.0,0.87,163.05,4,CAVITATION
308.0,0.88,137.58,122,CAVITATION
309.0,0.87,160.57,134,CAVITATION
310.0,0.87,153.15,124,CAVITATION
311.0,0.87,141.28,168,CAVITATION
312.0,0.88,136.93,122,CAVITATION
313.0,0.87,156.63,108,CAVITATION
314.0,0.88,144.19,122,CAVITATION
315.0,0.88,136.62,148,CAVITATION
316.0,0.88,104.86,204,CAVITATION
317.0,0.87,168.83,132,CAVITATION
318.0,0.88,162.13,102,CAVITATION
319.0,0.88,144.99,132,CAVITATION
321.0,0.87,154.74,158,CAVITATION
322.0,0.88,116.65,200,CAVITATION
323.0,0.88,155.63,22,CAVITATION
324.0,0.87,162.21,150,CAVITATION
325.0,0.88,163.12,72,CAVITATION
326.0,0.88,135.32,134,CAVITATION
327.0,0.88,164.61,134,CAVITATION
328.0,0.87,159.39,102,CAVITATION
329.0,0.88,150.64,122,CAVITATION
330.0,0.88,153.9,150,CAVITATION
331.0,0.87,136.74,122,CAVITATION
332.0,0.88,162.5,148,CAVITATION
333.0,0.88,123.84,134,CAVITATION
334.0,0.87,158.09,78,CAVITATION
335.0,0.89,150.09,122,CAVITATION
336.0,0.87,156.06,122,CAVITATION
338.0,0.88,159.03,42,CAVITATION
339.0,0.88,151.18,184,CAVITATION
340.0,0.88,136.51,132,CAVITATION
341.0,0.88,160.74,122,CAVITATION
342.0,0.87,157.26,148,CAVITATION
343.0,0.88,126.6,184,CAVITATION
344.0,0.88,120.89,128,CAVITATION
345.0,0.87,154.65,140,CAVITATION
346.0,0.88,164.88,102,CAVITATION
347.0,0.88,130.95,140,CAVITATION
348.0,0.87,151.1,148,CAVITATION
349.0,0.88,148.3,204,CAVITATION
350.0,0.88,152.51,158,CAVITATION
51.0,0.88,122.03,72,CAVITATION
352.0,0.87,153.18,122,CAVITATION
353.0,0.88,152.97,150,CAVITATION
354.0,0.88,166.56,62,CAVITATION
356.0,0.87,121.91,144,CAVITATION
357.0,0.87,153.75,122,CAVITATION
358.0,0.88,152.09,164,CAVITATION
359.0,0.87,147.91,174,CAVITATION
360.0,0.87,155.32,124,CAVITATION
361.0,0.88,160.96,132,CAVITATION
362.0,0.88,159.37,22,CAVITATION
363.0,0.88,136.54,176,CAVITATION
364.0,0.88,147.47,122,CAVITATION
365.0,0.88,162.12,144,CAVITATION
366.0,0.87,157.91,58,CAVITATION
367.0,0.88,132.08,128,CAVITATION
368.0,0.88,150.99,128,CAVITATION
369.0,0.87,161.02,14,CAVITATION
370.0,0.88,134.97,138,CAVITATION
371.0,0.88,181.34,128,CAVITATION
373.0,0.87,153.47,154,CAVITATION
374.0,0.88,158.4,140,CAVITATION
375.0,0.88,113.5,204,CAVITATION
376.0,0.87,140.91,122,CAVITATION
377.0,0.88,142.12,144,CAVITATION
378.0,0.88,163.83,30,CAVITATION
379.0,0.88,167.82,42,CAVITATION
380.0,0.87,132.07,128,CAVITATION
381.0,0.87,160.77,124,CAVITATION
382.0,0.88,148.43,158,CAVITATION
383.0,0.87,140.04,160,CAVITATION
384.0,0.88,133.47,128,CAVITATION
385.0,0.87,159.84,122,CAVITATION
386.0,0.88,161.73,20,CAVITATION
387.0,0.88,134.54,170,CAVITATION
388.0,0.88,139.17,122,CAVITATION
389.0,0.88,152.53,144,CAVITATION
391.0,0.88,161.77,4,CAVITATION
392.0,0.88,130.64,148,CAVITATION
393.0,0.88,160.96,122,CAVITATION
394.0,0.87,158.06,114,CAVITATION
395.0,0.88,128.08,226,CAVITATION
396.0,0.88,147.32,150,CAVITATION
397.0,0.87,133.24,160,CAVITATION
398.0,0.88,157.34,122,CAVITATION
399.0,0.88,149.42,160,CAVITATION
400.0,0.88,143.38,220,CAVITATION
401.0,0.89,124.51,132,CAVITATION
402.0,0.9,187.07,124,CAVITATION
403.0,0.89,140.58,180,CAVITATION
404.0,0.88,140.57,160,CAVITATION
405.0,0.89,137.21,124,CAVITATION
406.0,0.91,155.2,122,CAVITATION
408.0,0.88,159.52,144,CAVITATION
409.0,0.88,139.11,154,CAVITATION
410.0,0.89,166.7,134,CAVITATION
411.0,0.88,155.94,104,CAVITATION
412.0,0.88,133.15,132,CAVITATION
413.0,0.9,162.07,124,CAVITATION
414.0,0.9,138.1,132,CAVITATION
415.0,0.89,166.67,76,CAVITATION
416.0,0.89,115.02,132,CAVITATION
417.0,0.9,147.75,132,CAVITATION
418.0,0.88,157.28,154,CAVITATION
419.0,0.88,123.44,200,CAVITATION
420.0,0.88,143.1,122,CAVITATION
421.0,0.89,155.39,164,CAVITATION
422.0,0.88,163.77,128,CAVITATION
423.0,0.88,147.39,138,CAVITATION
425.0,0.87,147.22,140,CAVITATION
426.0,0.88,159.25,148,CAVITATION
427.0,0.88,97.01,190,CAVITATION
428.0,0.87,133.59,134,CAVITATION
429.0,0.87,144.17,148,CAVITATION
430.0,0.86,166.22,122,CAVITATION
431.0,0.87,134.74,122,CAVITATION
432.0,0.86,160.6,124,CAVITATION
433.0,0.86,165.97,14,CAVITATION
434.0,0.86,138.19,124,CAVITATION
435.0,0.86,157.68,160,CAVITATION
436.0,0.85,141.51,160,CAVITATION
437.0,0.86,138.49,122,CAVITATION
438.0,0.87,134.52,144,CAVITATION
439.0,0.87,161.22,148,CAVITATION
440.0,0.88,132.13,132,CAVITATION
441.0,0.88,142.42,158,CAVITATION
443.0,0.89,160.7,168,CAVITATION
444.0,0.88,118.06,72,CAVITATION
445.0,0.89,111.92,128,CAVITATION
446.0,0.88,153.91,128,CAVITATION
447.0,0.89,153.44,150,CAVITATION
448.0,0.88,154.65,138,CAVITATION
449.0,0.88,123.49,194,CAVITATION
450.0,0.88,142.37,134,CAVITATION
451.0,0.86,156.14,150,CAVITATION
452.0,0.86,163.07,158,CAVITATION
453.0,0.86,160.56,150,CAVITATION
454.0,0.86,141.62,160,CAVITATION
455.0,0.9,137.54,122,CAVITATION
456.0,0.9,155.71,140,CAVITATION
457.0,0.89,155.75,96,CAVITATION
458.0,0.88,164.15,22,CAVITATION
460.0,0.88,115.76,124,CAVITATION
461.0,0.83,156.0,134,CAVITATION
462.0,0.85,151.78,138,CAVITATION
463.0,0.88,160.47,158,CAVITATION
464.0,0.89,139.98,206,CAVITATION
465.0,0.9,147.43,170,CAVITATION
466.0,0.89,137.11,128,CAVITATION
467.0,0.88,157.23,122,CAVITATION
468.0,0.86,155.85,148,CAVITATION
469.0,0.85,161.61,138,CAVITATION
470.0,0.86,169.08,66,CAVITATION
471.0,0.87,121.97,140,CAVITATION
472.0,0.9,143.05,124,CAVITATION
473.0,0.89,150.61,168,CAVITATION
474.0,0.88,143.03,190,CAVITATION
475.0,0.88,142.75,122,CAVITATION
477.0,0.86,149.25,140,CAVITATION
478.0,0.86,160.94,200,CAVITATION
479.0,0.88,145.05,122,CAVITATION
480.0,0.89,147.24,158,CAVITATION
481.0,0.88,155.36,96,CAVITATION
482.0,0.88,163.96,112,CAVITATION
483.0,0.87,135.8,168,CAVITATION
484.0,0.86,145.78,128,CAVITATION
485.0,0.86,160.11,118,CAVITATION
486.0,0.88,135.62,124,CAVITATION
487.0,0.89,158.57,50,CAVITATION
488.0,0.89,163.53,16,CAVITATION
489.0,0.88,131.75,164,CAVITATION
490.0,0.87,154.26,154,CAVITATION
491.0,0.85,163.57,40,CAVITATION
492.0,0.88,157.31,40,CAVITATION
493.0,0.88,131.46,144,CAVITATION
495.0,0.88,164.96,132,CAVITATION
496.0,0.88,152.24,140,CAVITATION
497.0,0.88,152.17,148,CAVITATION
498.0,0.87,160.26,22,CAVITATION
499.0,0.88,128.06,168,CAVITATION
500.0,0.88,108.34,160,CAVITATION
501.0,0.86,157.57,150,CAVITATION
502.0,0.86,162.19,160,CAVITATION
503.0,0.88,166.3,122,CAVITATION
504.0,0.88,138.37,154,CAVITATION
505.0,0.88,139.48,148,CAVITATION
506.0,0.88,158.26,138,CAVITATION
507.0,0.87,159.79,26,CAVITATION
508.0,0.86,144.83,210,CAVITATION
509.0,0.88,113.53,122,CAVITATION
510.0,0.86,158.14,154,CAVITATION
512.0,0.88,156.21,148,CAVITATION
513.0,0.88,115.76,200,CAVITATION
514.0,0.88,142.25,122,CAVITATION
515.0,0.88,117.25,122,CAVITATION
516.0,0.88,156.79,122,CAVITATION
517.0,0.88,155.76,118,CAVITATION
518.0,0.87,157.94,138,CAVITATION
519.0,0.88,162.78,108,CAVITATION
520.0,0.88,166.66,72,CAVITATION
521.0,0.87,139.58,176,CAVITATION
522.0,0.88,135.23,144,CAVITATION
523.0,0.88,174.58,122,CAVITATION
524.0,0.88,155.89,140,CAVITATION
525.0,0.88,163.43,30,CAVITATION
526.0,0.88,158.62,14,CAVITATION
527.0,0.87,136.07,150,CAVITATION
528.0,0.88,127.52,128,CAVITATION
530.0,0.88,164.88,138,CAVITATION
531.0,0.87,162.54,148,CAVITATION
532.0,0.88,139.74,144,CAVITATION
533.0,0.87,167.06,134,CAVITATION
534.0,0.87,157.29,102,CAVITATION
535.0,0.88,154.21,148,CAVITATION
536.0,0.88,135.55,138,CAVITATION
537.0,0.87,159.23,148,CAVITATION
538.0,0.88,147.95,138,CAVITATION
539.0,0.88,157.11,122,CAVITATION
540.0,0.88,161.77,124,CAVITATION
541.0,0.87,147.63,122,CAVITATION
542.0,0.88,138.44,124,CAVITATION
543.0,0.88,100.09,204,CAVITATION
544.0,0.87,123.46,148,CAVITATION
545.0,0.88,136.67,124,CAVITATION
547.0,0.88,160.46,122,CAVITATION
548.0,0.87,153.21,138,CAVITATION
549.0,0.88,156.83,118,CAVITATION
550.0,0.88,159.69,118,CAVITATION
551.0,0.87,155.3,144,CAVITATION
552.0,0.88,133.65,144,CAVITATION
553.0,0.88,159.08,122,CAVITATION
554.0,0.87,131.5,122,CAVITATION
555.0,0.88,129.29,164,CAVITATION
